PERIODO,ID,BAJA,IMPAGO,REINSTALACION,COST_X
202101,L8LO4Z094,0,3,3,75.4
202012,L98FA989LO,0,0,2,20.4
202011,L90L4FA0Z,0,0,1,16.8
202101,LLZLO0L0V,0,0,3,81.8
202102,90LLO0LOZ8,0,2,2,33.7
202102,LLO0080VFA,0,3,0,11.2
202012,Z0ZLL000,0,1,1,14.8
202102,FA0V9ZV,0,0,3,33.1
202101,900ZL9Z,0,0,2,71.4
202101,LLO88ZVL9,0,2,0,85.5
202011,LV4ZMLO00,0,0,2,62.3
202102,L80LLFALOZ,0,1,0,33.3
202011,LV804LO4Z,3,0,0,92.8
202101,LV90LFA0V,0,3,3,33.8
202101,LL800LLFA,0,0,3,76.6
202101,L9Z09Z00,0,3,0,30.9
202102,L84LO904LO,0,2,0,59
202102,LLO890ZMLO,0,0,1,16.1
202101,L4LO9LO9V4,2,0,0,25.8
202012,LFAFAZM0Z0,0,2,2,45.6
202101,L9LLLO00Z,0,2,0,0.2
202101,LV84LZMLO,0,1,0,13.5
202012,LV0L0V,0,0,3,94.2
202012,V000LV90,0,1,1,45.4
202011,L9FA4LO0L4,0,0,3,18.7
202102,LLOZV4L,0,0,3,25.5
202012,FA04VVFA0V,0,1,1,91.3
202102,V848VLL,3,0,0,66.4
202102,LO04FA098L,0,1,0,49.5
202102,V49FA90Z,3,0,0,87.7
202012,LLOFA008FAL,0,3,0,3.1
202011,L9000Z0V,0,0,1,38.4
202012,L9VZ8040,0,0,3,89.4
202102,LVVFALO90Z,0,1,0,90.2
202012,L8ZLZ88Z,0,2,0,82.7
202011,LO0ZLZFAFA4,1,0,0,57.6
202102,L9LOZ89V0,0,0,3,40.2
202101,L9ZLOL00V,0,3,0,27.4
202101,LV4VZ808,0,0,3,3.2
202102,L48FA9088,0,1,0,56.3
202012,LZZ4ZM00,0,0,3,30.9
202102,LVFA000FAFA,0,3,0,95.9
202101,LLZFAFA890,0,0,1,52.7
202011,LV0L0V,0,3,0,28.5
202102,LLOV84989,0,1,0,6.3
202102,9FA9LV00,3,0,0,10.3
202012,V00FA9LOVL,2,0,0,72.9
202012,LZ4FALZ90,0,0,3,17.4
202101,L48VLOV,0,0,3,89.7
202011,FA0FA400LO0,0,1,0,56.8
202102,900FA4009,0,0,3,40.4
202102,L840089V,0,3,0,78.9
202011,LLO00ZFA89,0,0,3,82.3
202012,L8LO9LL98,0,1,0,37.9
202102,L94ZLFA4V,0,1,0,75
202012,LVFA09V94,0,0,1,50.9
202012,L840ZFA4FA,0,1,1,0.3
202011,LV900LOLZ,0,0,3,67.9
202101,L80048FAV,0,0,3,23.7
202011,LFA44V04LO,0,0,1,26.8
202011,LVL4Z0VL,0,0,1,4
202012,80L48400,0,0,1,59
202012,L4ZFAVFAFA0,0,1,0,92.7
202011,L8LV0VZZ,0,0,1,84.7
202101,LL80ZMV9,0,2,0,18.1
202102,L9V4LO9Z0,0,3,0,80.5
202102,L80LOV009,0,3,3,75.1
202012,LV0VLO00LO,0,0,2,17.7
202101,LVFAFALO848,0,0,1,29.6
202011,L0FA04ZLOZ,0,0,2,64.9
202012,LL4LO4VFAL,0,0,3,16.7
202011,Z0Z0Z9FA0,0,0,1,25.9
202102,LLO8908Z9,0,0,3,7.5
202012,L9L00ZVLO,0,2,0,71.2
202101,V08L9L94,0,0,3,39.4
202011,LV80LLFAL,0,0,2,29.5
202011,LZ4FALZ90,0,3,0,87.2
202102,L9FALLOFALO0,0,2,2,20.8
202012,ZZVLOFALO0L,0,0,2,31.8
202101,80L8FAZMFA,1,0,0,88.8
202101,L9FALO0FA,0,0,1,34.2
202011,L98FA84,0,3,3,9
202011,LVVLLL4FA,0,0,3,17.2
202011,L84VLLO40,0,0,3,95.5
202011,LZ00409FA,0,0,3,44.2
202101,LV0008LO8,0,2,0,94.7
202102,FA0Z0LO9LL,0,2,0,23.1
202012,LLO4VLO9FALO,0,0,2,8
202011,LZ9Z9VLZ,0,1,0,8.1
202101,9000L004,0,2,4,41.7
202011,L894VLLO0,0,0,3,66.7
202012,LV4VZ808,0,3,0,32.2
202101,LZ90LOVLLO,0,0,1,20.7
202101,L4FAV4V08,0,0,3,19.1
202102,L84ZV8L9,0,1,0,55.2
202102,L9FAZ4FAV0,0,0,3,20.7
202012,FA0FA400LO0,0,0,1,10.9
202101,L848LLO80,0,2,0,59.5
202101,L4ZFAVFAFA0,0,0,1,12.5
202012,LFALOV90,0,2,0,48.3
202102,L004LO8,0,3,0,90.3
202011,LLO4FA4Z94,0,0,2,81.7
202102,98L4VZLO,0,0,2,67.1
202102,L9V0FALFA0,0,0,1,48.6
202102,9LO09L4L,0,0,3,70.3
202011,L840LOLLLO,0,2,0,67.6
202011,LV9094FALO,0,0,3,41.6
202012,L8ZL0V,0,0,2,83.9
202102,FA009VZZ8,0,2,0,64.4
202101,FA0008044,0,1,1,69.6
202012,L800ZLO,0,0,1,46.4
202102,L98V9ZV0,2,0,0,37.1
202101,L9LOZ00FA9,0,2,0,76.1
202011,LVLOFAL0FAV,0,2,0,12.2
202101,L0LO008,0,0,3,79.1
202012,L9488FAL9,0,0,3,99.1
202012,L4LFALLOZ4,0,0,1,12.2
202101,L9V0L0V9,0,0,1,67.2
202101,L8L8ZZ40,0,0,3,39.6
202102,LLOVFA09LOZ,0,0,3,34.9
202102,Z0ZLL000,0,0,1,8.4
202012,Z0FA0FA0Z8,0,1,0,74.4
202012,V89LO484,0,0,3,8.1
202011,LV0Z0ZV4,0,0,3,27.9
202012,900840ZZ,0,0,3,27.9
202101,L8ZZLO004,0,0,1,12.7
202011,L8V4FALV0,0,0,3,17.1
202012,L44L8ZZZ,0,0,1,80.5
202101,LZ0LLO490,0,0,1,37.1
202012,L840LOLLLO,0,0,2,39.6
202012,L840LO90V,0,1,1,86.2
202101,LZM09V4L,0,0,2,6.9
202102,LZMLOL80LO,0,1,0,58.7
202101,LZ0L9VLOZ,0,0,3,94.7
202012,LO0ZLOFA4ZZ,0,1,1,42.3
202102,L94ZZ908,0,2,0,7.8
202102,V00FA980FA,0,0,3,14.1
202012,ZZ44V8L4,0,0,1,43.3
202102,9008LL0FA,0,3,3,66.6
202101,FA04L0808,0,0,1,5.4
202012,L94V0LO0FA,0,0,3,81.9
202102,FA08LLO09FA,0,2,0,6.2
202011,LLO94LOVVFA,0,0,1,70
202012,LO0Z0L9LO8,0,0,2,95.4
202012,900409VLO,0,0,4,55.2
202101,L900094Z,0,3,0,56.6
202012,L8L08ZV4,0,1,1,48.8
202012,LZ944Z0L,0,2,0,92.4
202011,FA009ZFA8LO,0,2,2,98.5
202012,V04FA0ZMV,0,0,1,23.8
202101,L0L8LOV,0,0,3,65.8
202012,L8L940LO9,0,0,3,1.8
202011,LV8L49Z0,0,0,1,20.8
202011,L9ZLFA0ZZ,0,0,2,1.5
202102,L4LVZVLOZ,2,0,0,14.9
202011,LZLO80VLO0,0,0,3,94.2
202012,L0L8LOV,0,3,0,57.2
202101,L9ZLOVLO80,0,0,2,16.6
202101,LVL0FAZZFA,0,3,0,52.1
202011,L9ZL98L4,0,2,2,95.3
202102,FA00ZFA8ZFA,0,3,0,29.8
202012,LO0LO00VLOV,0,0,1,5.5
202101,V089V48LO,0,0,3,12
202011,LV9Z9FA84,0,0,1,26.9
202012,LLVFAFALOL4,0,0,3,95.1
202012,V0FA9FA0,1,0,0,64.1
202012,80L80LO0FA,0,0,3,83.3
202102,L8090Z0L,0,0,3,50.4
202011,ZVZ4440LO,0,0,1,66.2
202101,L4ZVLOVLOV,0,0,3,37.3
202102,LVZL0908,0,0,3,31.7
202101,L9FA00040,0,1,0,47.5
202102,L8880400,0,3,0,12.3
202011,L8FALO09,0,2,0,83
202101,V00FA980FA,0,3,0,59.4
202011,LLO9089VL,0,1,1,58.4
202011,L8FAV8890,0,1,1,19.2
202012,LVFA408,0,0,3,7.6
202012,LV0LZVL9,0,0,3,88.7
202012,LLO080LO48,0,0,3,26.9
202101,L0400909,0,0,3,64.4
202012,L40LOFA8,0,3,3,6.4
202012,94Z4988,0,0,3,83.3
202012,LLO9L0V88,0,2,2,52.8
202011,LLOZLZLO9V,0,0,1,28.8
202101,LLOVZ8Z4Z,0,3,0,99.8
202011,V0ZFA0LO84,0,1,1,93.9
202011,L8804FA0FA,0,0,2,0.4
202101,L9FA8V0L0,0,0,3,84.9
202012,LLV8ZL0Z,0,0,3,56.8
202011,L8V94LO0FA,0,2,2,58.8
202102,Z044FAL98,1,0,0,11.5
202101,L90ZMV84,0,0,3,10
202011,ZZ0V0ZFA0,0,1,1,4.7
202102,LVZ0VLO,0,1,0,83.1
202012,LZFA9LZL0,0,3,0,63.6
202102,L89Z809L,0,0,3,89.7
202102,L940V8FAZ,0,0,1,76.9
202012,LLZLOFAV0Z,0,0,1,72
202101,L8Z0L4VZ,0,0,1,9.8
202102,FA0L00FAFA9,0,3,0,69.1
202102,FA04VV9V0,0,0,3,81.2
202011,LZ0LOFAZFAV,0,0,3,97.2
202102,LVVL9049,3,0,0,24
202012,ZZVLOFALO9LO,0,0,2,78.4
202101,L94800V8,0,1,0,0.7
202102,FA0444LZ4,0,0,2,8.4
202102,FA0L89FA,0,3,0,47.5
202012,L8Z0Z8Z9,0,2,2,53.8
202102,FA0L4FA00V,0,0,2,83
202011,LLOV09L,0,0,3,44.5
202101,V0V9VLZM,0,3,0,92.1
202012,LVZV40ZM,0,3,0,29.4
202012,L8FAFAFA0LFA,0,0,2,46.8
202011,L0VFALZ,0,1,1,40.4
202102,FA000FALOL4,0,0,1,42.6
202101,FA0L9L4L9,0,0,2,52.3
202101,L8089V0Z,0,2,2,21
202102,LLZ4FAFA,0,0,1,4.8
202101,FA0008Z04,0,0,3,74
202102,LL8V0VLOV,0,1,0,73.4
202012,L000FA00Z,0,1,1,89.5
202102,LFA000094,1,0,0,48.6
202102,LV9FA0009,0,0,3,15.4
202101,LO0LO04Z8LO,0,1,0,22.7
202012,L90L8FA0Z,0,1,0,27
202101,80009L8FA,0,0,3,9.9
202101,FA0LLOZLFA8,0,1,0,23.6
202011,LL00V0Z0,0,0,1,76.1
202012,L9L009FA0,0,0,3,96.4
202012,L900890LO,0,0,3,10
202012,L008VZ9FA,0,2,0,32.2
202101,LZFAVFA09FA,0,1,0,65.1
202101,900FA0000,0,2,2,68.1
202102,LV49FA0ZV,0,0,2,79
202011,80080V,0,0,3,72.5
202102,LVZ408V8,0,1,0,82.2
202101,Z044FAL98,0,0,1,77.5
202101,LVZV0V0Z,0,0,3,23.8
202102,L8000V84,0,3,3,16.5
202101,L8FAL0004,0,1,0,20
202102,LO0LOL9044,0,1,0,54.4
202102,LFA0LLOVLO4,0,0,1,19.6
202012,V0008L80,0,3,0,0.7
202012,L9408448,0,0,3,43
202101,VLOVZLLOV,3,0,0,85.5
202011,V00LZLOZ8,0,3,0,1.3
202012,L9LO90ZLO4,0,1,0,66.6
202102,Z0V800LO8,3,0,0,35.9
202011,L8V0088Z,0,0,1,18.5
202012,V008V00LO,0,1,1,68.8
202101,LV9ZZ88LO,0,3,0,37
202012,L840008FA,0,2,0,88.8
202101,L9LZ4VLLO,0,2,2,2.3
202011,LLOFA40FA40,0,3,3,95.4
202102,LVZ0L0V0,0,2,0,86.2
202011,LO0ZV4LO00,0,0,3,26.1
202012,L8VV9L4Z,0,3,0,26.6
202101,LZV0FAZFAFA,0,0,2,79.6
202012,LLO409880,0,3,0,23.4
202101,L8090094,0,0,1,16.1
202101,L84FA894V,0,3,0,80.2
202102,FA0LO0Z4VLO,0,0,2,5.6
202012,LVL0FA04L,0,0,3,86
202101,LV8FA8VZ8,0,0,3,27.5
202101,LZZ00VZLO,0,1,1,42.2
202102,FALOFALOLFALO,3,0,0,63
202102,LV4800ZM,0,0,1,2.5
202011,Z0FA090FA4,0,0,3,30.4
202011,L8LOZLO090,0,0,1,39.2
202101,LLO9089VL,0,0,1,8.1
202102,LO0Z8FAZ0FA,0,2,2,96.4
202011,LVZ0LO0LO0,0,1,1,62.4
202102,L9Z0900FA,0,0,2,6.1
202012,80L9FA004,0,3,0,14.5
202101,L0804VL0,0,0,2,15.5
202012,L8L940L8,0,0,2,61.6
202101,LO04L48VLO,0,1,1,63.6
202012,L489ZLO40,0,0,2,56.7
202101,L80V0LOFA8,0,1,1,55.9
202012,L9L8FAVLZ,0,0,3,62.5
202011,L904FA094,0,3,3,48.5
202012,L980VVLO0,0,1,0,79.3
202011,L040LO9LO8,0,3,3,75.3
202011,LLOZFAFA0,0,0,2,40.7
202011,LFAFA9L8,0,0,2,69.6
202011,L80Z9VLO4,0,0,2,50.6
202101,FA0LFA4V0L,0,3,0,55.2
202102,L9L844,0,2,0,65.9
202012,L80LLO9LOV,0,0,3,64.1
202012,L8880VLL,0,0,3,51.8
202011,L8VLO8ZLOFA,0,0,1,38
202012,L9V04FA40,0,0,2,4.9
202102,L00L08LOFA,0,2,0,63.9
202101,FA0444LZ4,0,2,0,49.9
202012,LV4408Z8,0,0,2,22
202101,800FA09LOL,0,0,1,73.9
202102,LL00V0Z0,0,1,0,96.8
202101,LZFA9LZL0,0,0,3,98.1
202011,LLOV800FA8,0,0,3,56.1
202102,LZ00ZM0Z,3,0,0,3.1
202102,90L0FA090,2,0,0,22.3
202011,FA984LO,0,2,0,81.2
202011,L9Z9Z0,0,0,3,76.4
202011,L8FAFA0LLOFA,0,0,3,80.1
202012,LLO0L0FAZ0,0,0,4,77.1
202102,LV9Z9FA84,0,0,1,34.3
202102,90044FA9Z,0,0,3,70.5
202011,Z04V90V0,1,0,0,93.5
202101,L9L04Z40,0,1,0,64.2
202012,LL800LLFA,0,3,0,99.8
202012,LZVLOVFA84,0,3,3,96.8
202011,90LZZM0LO,0,33,4,44.2
202101,L80ZLO08Z,0,0,1,27.6
202011,L400LO00LO,0,0,2,30.5
202101,L4Z00VL8,0,0,3,99.1
202101,L9VZV0VFA,0,1,1,49.6
202011,L4LO84988,0,0,1,23.2
202012,Z09LV8LFA,0,0,3,2.5
202012,988V49LO,0,2,0,8
202012,L00Z80LOZ,3,0,0,52.5
202011,L4LLLO89Z,0,1,0,95
202101,LVVL008L,0,3,3,41.3
202101,LLO00ZFA89,0,3,0,85.4
202012,L88Z0LFAL,0,3,3,29.8
202102,L904VZVLO,0,3,0,6
202011,L9VLZ4LO9,0,3,0,79.8
202101,L84Z9Z9V,0,1,0,69.8
202101,L9LOLZ094,0,0,3,74.4
202102,900LO8V0,0,3,3,63.3
202102,LLO448L9Z,0,0,3,27.4
202102,L9Z80Z04,0,2,0,21.4
202012,L9LOLZ0V0,0,3,3,83.4
202011,L804V9ZV,0,3,0,82.8
202011,LZLOZ448FA,0,0,3,19.3
202102,LV90FA40V,3,0,0,74.2
202011,L980Z04FA,0,2,2,38.3
202101,L9404LO8FA,0,3,0,44.1
202102,V040LO0LO8,3,0,0,93
202102,94Z4988,0,3,0,57.6
202101,L80FA0V9LO,0,1,1,15.1
202012,L9FALLOFALO0,0,2,2,4
202102,L9Z0Z080,0,1,1,41.6
202102,L8008L0Z,0,3,3,16.5
202101,FA00FA8FALOL,0,3,0,55.7
202102,L84040L0,0,2,0,58.7
202012,LZVLOZFA44,0,3,0,71.3
202011,L9VFAFA9V0,0,0,2,34.3
202101,L9LOVFA04LO,0,0,2,39.6
202101,L944Z0LLO,0,0,2,42.7
202011,L849LOLZ0,0,2,2,7
202102,L8LOFAVLOV9,0,2,0,28.4
202012,L8VVFA98L,0,0,3,95.8
202102,9000440LO,0,0,3,71.5
202012,L800FALLOV,0,0,1,80.9
202101,LL8VVLZLO,0,0,1,56.2
202101,LV88ZFAFAV,0,0,2,83
202101,L9LOV449Z,0,0,3,3.3
202102,80ZFA0LOL,2,0,0,83.5
202011,L9Z00LFAZ,0,0,1,57.8
202012,LV4LFAV8FA,0,0,2,61
202101,LO0ZLLOVL4,0,1,1,23
202102,L8ZZ0FAZ8,3,0,0,32.6
202011,L90ZLLOFAL,0,3,0,86.5
202101,LLLOV880LO,0,3,3,90
202012,L9LO8VZ00,0,0,3,0.8
202011,L0VV0FALO9,0,3,0,32.7
202011,L9ZMFAZ80,0,3,3,72.7
202011,L8LOFAVLLO9,0,0,1,26.5
202012,L90480LLO,0,3,0,38.8
202101,VV8ZZ8V,0,1,1,10.3
202012,LVFAZ8VZM,0,0,3,37.2
202011,L9Z0V9FA4,0,0,2,48.1
202101,L9Z8000L,0,2,2,95.9
202011,LVZFAZ44L,0,3,0,57.2
202102,FA000LVZ0,0,0,2,80.5
202102,LFA0FALFA80,0,1,0,14.7
202102,L0Z0ZFA48,0,3,3,59
202102,L8LOZZ8L9,0,0,3,92.7
202012,V00LOVFAFA4,0,0,1,99.8
202101,8FAZ8VLO9,0,0,1,33.4
202102,LVZMV9Z0,0,1,0,71.8
202012,L9V88489,0,2,0,38.4
202101,900ZMLOZLO,0,3,3,19.9
202011,ZZ0Z4VLO8,0,0,1,1.2
202012,L44ZZ0LO9,0,0,3,24.6
202101,FA0LLZ4Z8,0,2,2,28.9
202011,L880VLO4Z,0,0,3,83.5
202012,L040LO9LO8,0,3,3,24.8
202101,LV9FA40FAV,3,0,0,22.2
202101,FA04LO80LO4,0,3,0,99.8
202102,V0ZMLZ40,0,0,3,49.9
202102,LLOLZV0LO0,0,0,2,59.3
202101,L94Z4VFALO,0,0,3,2.2
202011,L909V9LOL,0,0,2,32.1
202011,LO04FA098L,0,1,0,36.8
202011,LO0VLO04LO0,0,0,1,15.3
202011,V0490FAL4,0,1,0,23.4
202012,L80400FA0,0,2,0,25.8
202011,LZ9LZ98V,0,0,3,63.8
202101,LLLO44LO09,0,0,2,62.7
202102,FA0LFA4V0L,0,0,3,36.2
202011,L8FAFAFA084,0,2,2,68.2
202011,L80LLOFAV0,0,3,3,9.1
202101,L4FALO8VZ9,0,1,0,54.9
202011,LV0Z4FAFA4,0,3,0,44.9
202011,L9FALO0FA,0,1,0,21.8
202012,L9LFAZ8LZ,0,0,1,20.6
202101,FA0FAFA80LO8,0,3,0,77.5
202012,LZLVFAL00,0,0,2,59.8
202011,90084LOL0,0,2,2,44.2
202101,LLO80LO89Z,0,2,2,15.8
202101,L8V980LLO,0,1,0,85
202101,L094LOVZ9,0,2,0,35.1
202012,L408L4V4,0,1,1,98.7
202102,L94LFAZML,0,1,0,50.9
202012,LL0ZFALL9,0,0,1,95.8
202012,LO09V8VFA9,0,1,1,20.6
202101,L9FA890VV,3,0,0,81.8
202012,80LFA00LOZ,0,0,3,3.8
202012,L9ZLOV048,0,3,3,26.3
202101,V408FALOL,3,0,0,79.3
202101,LO0LO0FAL4LO,0,0,1,58.3
202101,L4LO0ZZFAV,0,0,1,85.3
202101,L9Z0FALOV4,0,0,3,6.4
202101,L8FA0Z0VLO,0,0,3,88
202101,L0LO8L444,0,1,0,27.3
202101,L9V4VZ80,0,1,0,8.8
202012,LO04FA098L,0,0,1,59.5
202011,LV449008,0,33,2,57.4
202101,L9Z0LO9LOV,0,0,3,12
202102,L8FA0Z0VLO,3,0,0,78.5
202102,V0ZLOZ894,1,0,0,17.1
202102,FA049L4VFA,0,0,1,16.6
202102,L89V8088,0,3,0,10.1
202101,FA009VZZ8,0,2,2,80.2
202011,LZM8LO984,0,3,0,3
202012,L0Z9FA980,0,3,0,62.3
202102,L9FAL984L,0,1,0,37.4
202011,Z004VLO80,0,1,0,11.8
202102,LFAV908ZLO,0,1,0,72.3
202101,FA04049FA0,0,0,3,82.8
202101,L84400VZ,0,3,0,56.9
202101,L8VVFA98L,0,3,0,22.4
202012,LLO904LO0L,0,0,3,82.6
202011,L0L0Z4V0,0,0,1,10.3
202102,LV9V894LO,0,3,0,79.1
202011,L8LOZLL0FA,0,1,1,81.2
202101,L9FAZFAZZV,0,0,3,25.2
202101,LLOV4VFA0LO,0,0,1,5.2
202011,L944Z0LLO,0,2,2,39.7
202102,LLOL9ZL04,0,2,0,5
202102,LV848ZVLO,0,3,0,38.1
202102,LVFAZ44,0,1,0,65.4
202101,90LFA0L8LO,2,0,0,3.2
202011,FA009Z498,0,3,0,18.5
202102,LFA8LLO8FA0,0,3,0,44.3
202101,L8FA09V04,0,3,0,83.9
202102,LVFA0FA9,0,2,2,48.9
202012,L8089V0Z,0,2,2,57.4
202012,L8ZV0LO08,0,1,0,89.6
202102,L8004988,3,0,0,15
202012,LZ9VFALOFAZ,0,3,0,58.1
202102,LZ40FA8V4,2,0,0,60.2
202011,L8LO9LVZZ,0,0,1,41.6
202011,LLLOZZVZ8,0,0,2,68.6
202011,V0004880,0,1,0,73.8
202012,L9V94FA90,0,2,2,39.5
202012,LLO00ZFA89,0,3,3,13
202011,L800FAFA40,0,0,3,74.4
202102,LZ9Z9VLZ,0,1,0,46.3
202012,LVFA0FA9,0,0,2,74.5
202102,LO09FA0VZFA,0,2,0,18.6
202102,L98FA989LO,0,2,0,6.7
202012,FA00LZ900,0,2,0,53.2
202012,LLO9Z9004,0,0,2,41.5
202102,FA0FAZ44,0,3,3,34.8
202102,LV0L0LO00,0,0,3,80.6
202011,L900ZFAL0,0,3,3,78.5
202101,FA0LLLO9LO4,0,0,2,86.7
202012,LLO889ZZZ,0,0,2,34.7
202011,LLO0080VFA,0,0,3,51.3
202012,LLOVFA80FA0,0,0,3,54.2
202011,80L8Z4FALO,0,0,2,15.9
202012,LZ9Z9VLZ,0,0,1,80.6
202012,LVFALVLZLO,0,3,0,77.8
202101,LV9LO0FA4LO,0,0,1,60.8
202102,V00Z04VV,0,2,0,33.6
202012,LV4Z0LO9LO,0,0,3,98.6
202011,LZ40V484,3,0,0,72.5
202101,LL4V4ZFAZ,0,0,2,68.8
202101,FA0Z0LO9LL,0,2,2,8.9
202012,LLOZ40LO,0,0,2,12.2
202102,LLO04Z0L0,0,1,0,54.3
202011,L9FAZ8V0LO,0,0,2,15.3
202101,L09ZML,1,0,0,9.6
202011,L848LLO80,0,0,2,92.4
202012,L4LLV9VZ,0,0,3,26.6
202101,L44L8ZZZ,0,1,0,13.7
202011,L9L8FAVLZ,0,3,0,77.2
202101,LZ0VLOFA09,0,3,3,44.3
202102,L9LOV49Z9,3,0,0,29.7
202012,Z0ZL0LO0V,3,0,0,75.8
202012,L9L090Z0,0,2,2,27.1
202101,FA000LVZ0,0,2,0,48.7
202101,LFALO8LLOFA4,0,3,0,48
202102,LV90LOL0Z,0,2,0,28.3
202012,L4FALO4048,0,0,3,96.3
202011,LLO9LVFA0FA,0,0,3,97.9
202012,L9LO00090,0,1,0,42.6
202101,L8Z0V9VLO,0,2,2,96.6
202102,LL0LVLZLO,3,0,0,25.5
202101,ZVZ98Z49,0,2,0,47.7
202101,LLOFAFA4V00,0,2,0,40.4
202101,L908VLFA4,0,0,3,72.3
202011,L9LOVFA04LO,0,2,2,5.2
202011,L94Z409Z,0,3,3,59.1
202102,FA0VZ4LO0LO,0,0,2,54
202101,L90L8FA0Z,0,0,1,36.3
202101,L908FAFAVV,0,0,3,10
202101,LV48L890,0,0,3,5
202012,L9ZL98L4,0,2,0,20
202101,L980LOLL0,0,1,0,77.8
202101,L8VLO40LO0,0,0,2,72.1
202101,L9Z0FAFAFA0,0,0,3,7.7
202101,LL00LLZ4,0,2,0,62
202011,LV84LZMLO,0,0,1,48.4
202101,LLOV00ZM4,0,1,1,19.5
202012,L8L0V9VFA,0,0,2,8.2
202012,L9ZFA0ZFA0,0,3,0,60.1
202101,L94Z00FAV,0,2,0,94.8
202101,9000444V,0,0,3,13.4
202012,L890L880,0,0,2,3
202012,L8Z0L4VZ,0,1,0,10
202011,V8Z0LZZ,0,3,0,70
202102,L8L0Z480,0,2,0,3.1
202012,ZVLOVFA4Z0,0,0,1,73.2
202011,LVZM4980,0,0,1,80.5
202102,L88VLOVFA9,0,3,0,61.9
202102,L40LZL00,0,0,3,75.3
202012,LFA808900,0,0,2,84.3
202101,90044FA9Z,0,3,0,26.8
202011,L8LO8FAZ88,0,1,1,19.4
202101,LLOVLLO88L,0,0,3,51.6
202102,ZZ44V8L4,0,2,1,84.1
202011,L9FAVLL,0,0,2,42.5
202102,L84Z9Z9V,0,0,1,69.3
202101,LVV890LL,3,0,0,16.3
202012,Z09ZL0LO0,0,3,0,64.2
202102,L9L04Z40,0,0,1,91.3
202102,L8LLO8FA8FA,0,0,2,75.3
202102,L900V0ZV,3,0,0,50.4
202011,LZ94VFAFA9,0,3,0,22.4
202012,Z00VZ84FA,0,0,3,23.3
202012,LLOV0ZLOZ9,0,0,1,59
202011,L90480LLO,0,0,3,35.5
202101,LVLO08948,0,0,3,71.9
202101,L48V04V8,0,2,2,50.4
202102,FA0FAL8ZM0,0,1,1,9.5
202101,L90LOZ040,0,3,0,91.6
202012,LV89Z8Z4,0,0,3,29.9
202102,LLO4LFALO4FA,0,0,1,27.7
202011,9009VFA49,0,3,3,24.6
202102,V00844L8,0,0,3,91.3
202102,900Z89FAFA,2,0,0,70.4
202011,V00080FA9,0,0,1,21.4
202101,L9LO0880LO,0,1,1,90.8
202102,80LZMZZM,0,0,1,13.3
202102,L9V04FA40,0,2,0,76.6
202011,LZV0FAZFAFA,0,2,0,7.4
202011,LV04LZML,3,0,0,62.8
202101,LZ44LLOFA0,0,0,3,86.5
202102,L894FALO,0,0,1,5.6
202102,ZZV84L89,2,0,0,54.8
202102,LO0LOLLOZZ0,0,1,1,55.9
202101,L9000FAL9,0,2,0,26.2
202101,L8LFAFA0Z0,0,1,0,67.2
202011,L0LV9LLO0,0,0,2,67.1
202011,LLO8L80LLO,0,0,3,98
202012,L089FAZ4Z,1,0,0,15.5
202012,L4Z0FALO0V,0,0,3,88.4
202101,L408L4V4,0,1,1,41.1
202101,LV9FA9000,0,0,3,81.7
202101,L900FALO89,0,3,3,69.1
202011,LL0Z808LO,0,0,1,52.5
202012,L88VL0LOV,0,3,3,56.7
202012,LVL0FAZ9FA,0,3,0,76.9
202011,L80LLO904,0,1,1,25.6
202101,80Z4LOV8,3,0,0,74.4
202012,FA0LLLO9LO4,0,2,0,8.2
202101,L9LO0FA8V8,0,3,0,57.6
202101,LZVL48Z0,0,0,2,63.8
202012,94LZ000,0,0,1,40.3
202102,L89009LOL,0,2,2,57.1
202102,LV80LLFAL,0,0,2,89.9
202102,LV00VZ,3,0,0,48.9
202012,ZZLO00V00,3,0,0,94.2
202101,LO0ZLZLO80,0,1,0,27.3
202011,V0LO808LOV,0,0,1,51
202102,FA0L88L0L,0,3,0,60.4
202101,80L800LO0,0,0,3,69.1
202102,V0LL00ZFA,0,3,0,81.3
202102,FA00LOL09Z,0,3,0,95.5
202102,LLO00LV9L,0,1,0,89.8
202101,LZFALLOFALO4,0,0,2,57.6
202012,LFA4ZZL00,0,0,2,98.7
202102,900VLO8FAL,0,2,2,9.4
202012,L94V4FA0L,0,0,1,7.8
202101,ZVLOZLOZ90,0,0,1,59.5
202011,LV89Z8Z4,0,3,0,55
202011,LLOL9ZL04,0,0,2,10.7
202101,LLOVFA044Z,0,0,1,30.9
202102,L9V4909V,0,1,0,35.8
202012,L4L0908Z,0,0,2,82.7
202102,L8VLO40LO0,0,2,0,35.1
202102,FA008LO0LZ,0,1,0,58
202011,L4FAV4V08,0,3,0,67.8
202011,L4VVLOZ90,0,3,0,64.9
202102,L8Z4L000,0,1,0,85.5
202012,FA00VV48V,0,2,2,83.7
202101,LFA09FAFAV4,0,0,3,8.7
202011,L80L9LOV8,0,0,3,62.2
202102,L9VZ00V9,0,2,0,73
202012,LLZ8049V,0,3,0,59.1
202102,L8Z0L404,0,1,1,65.6
202012,L09ZFA94V,0,0,2,22.2
202102,V00LO09LOFA,0,2,0,21.9
202102,FA009Z498,0,3,0,89.5
202012,80LVLO9Z0,0,0,1,46.8
202012,L9LOV449Z,0,3,0,30.7
202102,L08VVL04,0,2,0,3
202011,L0040ZVLO,0,0,3,63.2
