ID,REINO
L8ZVLZZV,IRONISLADS
L9VZ8040,DORNE-3
L9VLO0008,RIVERLANDS-2
L90L0V89,STORMLANDS-1
L800LO989,CROWNLANDS
L084V8LOV,IRONISLADS
LVZFA4FAL0,RIVERLANDS-2
V00LV404,RIVERLANDS-2
L404ZL,DORNE-1
90LL980,#N/D
L800L809,#N/D
L9809LOL8,HOARE
Z080ZZ0LO,#N/D
L9LO40FALFA,STORMLANDS-1
LFA0FALZZ9,STORMLANDS-1
LZLO9898FA,STARKS
LV8908VV,#N/D
LZLO9898FA,STARKS
FA0ZL0LLO4,#N/D
Z0L00VZ0,RIVERLANDS-2
Z0V9LOFALV,DORNE-3
LO0FAZVV9Z,CROWNLANDS
L0LZZ84Z,DORNE-3
L00L44FALO,STORMLANDS-1
9V09FALO8,#N/D
L9LO0880LO,RIVERLANDS-2
80LOZ0V,DORNE-1
90LFA4ZZ4,#N/D
L9FA4V9LO0,HOARE
Z0VL000Z,#N/D
L9LOFA9ZZ0,REACH
Z0VFA04,RIVERLANDS-1
L8904L00,#N/D
FA0VFALO4V0,#N/D
LL0FALOZ00,HOARE
8FA04LOVL,IRONISLADS
L49LO0Z90,NORTH
LLO89FA9,RIVERLANDS-2
8009084,HOARE
LLOL00ZLOZ,#N/D
9V0Z0LOFA,DORNE-3
LVFA0V0ZM,HOARE
L9LOFA4FA4LO,NORTH
FA009ZFA8LO,STORMLANDS-2
FA04L0808,#N/D
L9LO0LO09LO,HOARE
LZ4LO98ZL,HOARE
FA0L4VZ80,#N/D
L4V040Z4,DORNE-1
V00080FA9,#N/D
LLO8FAFALO40,IRONISLADS
L0VFALZ,STORMLANDS-1
L84ZV8L9,#N/D
LVVL408Z,IRONISLADS
LZZMZM09,#N/D
Z090LOZ40,#N/D
LZV804,STORMLANDS-1
LV498VLFA,RIVERLANDS-2
L94V88FA0,NORTH
L9Z8000L,NULL
LV0FA808V,STORMLANDS-2
LLO4489,STORMLANDS-2
LLZZ09V9,DORNE-3
L9LO949V8,REACH
L0804VL0,CROWNLANDS
80LZMZZM,NULL
V0490FAL4,#N/D
L940V8FAZ,NULL
L09V4LO04,STORMLANDS-1
9LOL004FA,#N/D
FA0FA8489FA,#N/D
FA0ZFAVLV4,#N/D
L800FAVLL,#N/D
ZZV8ZM0V,NORTH
LLO900044,STORMLANDS-1
FA0V40LVFA,#N/D
LO08LO0LLZ,CROWNLANDS
L8Z0L4VZ,HOARE
LLO94LOVVFA,#N/D
L00ZVFALLO,DORNE-3
L8LO088LLO,NULL
LV498LO89,#N/D
L00Z9ZLO0,STORMLANDS-2
VZ800FAL,#N/D
L8Z0LOVV0,#N/D
908FA9LLO,IRONISLADS
FA004LOFA,#N/D
FA00VLO88FA,IRONISLADS
V0LO0FAZ4L,NORTH
LO0FA0VZZ4,#N/D
LZFA9LFAFAV,REACH
LFA4Z9090,STORMLANDS-1
L0040ZVLO,#N/D
L08VV04Z,DORNE-1
L40FA404L,#N/D
LVFA90FAFAZ,#N/D
8Z409V0,HOARE
L80FALO09L,RIVERLANDS-2
L89488FA0,#N/D
L9V88489,RIVERLANDS-2
LVVFA8LLO9,DORNE-3
L9LO4LOV08,#N/D
L9480LO44,RIVERLANDS-2
LFA0L89Z4,DORNE-1
L9444LOVZ,NORTH
LV90LOL0Z,STORMLANDS-2
LVL0V0VFA,RIVERLANDS-1
FA0L4FA00V,#N/D
LVZ00L8LO,HOARE
LZLZLO80LO,NORTH
LO008ZZM0,#N/D
98V404Z,DORNE-3
L4ZML90Z,#N/D
LV0V40V0,#N/D
900VL0ZL,#N/D
LZ8FAFALLO0,NORTH
L089FAZ4Z,STORMLANDS-1
L9LO9FA0,IRONISLADS
L9LO4080FA,DORNE-1
9Z08VL4,DORNE-3
9000V804,#N/D
L0LO8409FA,DORNE-3
LFA9Z8898,IRONISLADS
FA0L88L0L,#N/D
LV0L0LO00,DORNE-1
LO0LO00Z,REACH
LO0FAZ840FA,CROWNLANDS
V0ZLOFA8LO4,HOARE
LL94VZM8,#N/D
LVVL9004,STARKS
L9ZVZ4,CROWNLANDS
FA0Z44FA84,#N/D
L8ZLOZ8V0,HOARE
900009,#N/D
909ZZ98,#N/D
L84040L0,NULL
LL440FAZ0,STORMLANDS-1
ZZVZZ88Z,IRONISLADS
L8FALO44L9,RIVERLANDS-2
LVLZLOFAFA0,#N/D
LVL0FAZ9FA,IRONISLADS
LLOVFA044Z,IRONISLADS
ZZ009FA0L,NORTH
LLOVLO0FA0LO,REACH
LLOL9VFA04,STORMLANDS-2
L0V4004FA,HOARE
FA0LO8FA0,#N/D
Z0ZZLO480,#N/D
L4Z4FALO90,DORNE-1
L9VLL04V,#N/D
ZZ0ZV4V4,STORMLANDS-2
L0VVFAVZ9,STORMLANDS-1
L8FALLOZVLO,DORNE-1
80LFA4LO9LO,STARKS
LFA88098Z,DORNE-3
FA00V0FA09,#N/D
L90V889Z,#N/D
LVFA0FAFA0Z,DORNE-1
Z0FALFAV8FA,DORNE-3
L0VL04LO8,HOARE
L8V4ZVZZ,IRONISLADS
900040LV,#N/D
LZZ0V44Z,#N/D
L90ZMLO90,RIVERLANDS-2
LLOFALO0ZLO4,STORMLANDS-1
900V084FA,#N/D
L909V00Z,NORTH
LLO80V0,DORNE-3
L4Z0LOFALO0,#N/D
L90V889Z,#N/D
900Z004V,#N/D
LLO0Z0LV9,#N/D
LL00V0Z0,#N/D
80009L8FA,#N/D
L90Z0VFA8,DORNE-1
L8LO09049,RIVERLANDS-1
LV09FALO0L,#N/D
L8LOFA04ZFA,STORMLANDS-1
L904V8L0,RIVERLANDS-2
L8L8Z4Z4,#N/D
LZL840LLO,IRONISLADS
L4984ZV0,#N/D
90LLO08FA0,#N/D
FA00LZ488,#N/D
L48VZMZLO,#N/D
V909L88,#N/D
FA08LLOFA88,#N/D
L00Z8800,STORMLANDS-1
LVL4088LO,#N/D
LLOZ4FA9FA9,DORNE-3
LLO404LVZ,#N/D
L8Z0LOVV0,#N/D
L88LO0FA0FA,IRONISLADS
LLLO44LO09,NORTH
VFA0048,HOARE
LLO0L0FAZ0,#N/D
L00V0FAFA9,IRONISLADS
LVV4988LO,#N/D
LO00ZVL9LO,CROWNLANDS
L900890LO,#N/D
L880FA4L9,RIVERLANDS-2
V00LO9L0Z,STARKS
LLO490L09,#N/D
FA94FA,#N/D
LZ8L8800,DORNE-1
LLO080Z9Z,CROWNLANDS
LVV8908Z,NULL
FA0L000VL,#N/D
L0040VV0,STORMLANDS-1
LLO4448V8,RIVERLANDS-1
L8V94LO0FA,STORMLANDS-1
V09FA0404,REACH
ZVLO84L8LO,NULL
LZZZ8LOZ0,#N/D
ZVZ4440LO,#N/D
L9VZVZZM,RIVERLANDS-2
FA00LOFAZVLO,AEGON
LVFAL900LO,IRONISLADS
LFALO0VVLO9,IRONISLADS
FA000FAFAZLO,#N/D
L8FAFAFA0LFA,STORMLANDS-1
L90FA4084,STORMLANDS-1
Z0LOLZ08Z,RIVERLANDS-2
LV90Z000,NORTH
FA00V8FA0L,#N/D
LLO4ZLLO09,#N/D
FA00LZ900,STARKS
V0LO0FAZ4L,NORTH
FA0FA48Z0LO,#N/D
L0988LOZ8,IRONISLADS
LVLOVVFALO0,#N/D
LLOVFA09LOZ,DORNE-3
9008940Z,#N/D
L0V00Z,DORNE-3
94FAZ0,DORNE-3
L9L9Z08FA,DORNE-1
LLOV0ZLOZ9,#N/D
LFA48V8ZLO,IRONISLADS
ZZFA980L4,NORTH
LO0LO0VLV0,CROWNLANDS
L4FA0ZLO9Z,STARKS
LLO0LV90FA,STORMLANDS-2
9009LOZLOL,#N/D
L84Z909L,#N/D
LO0LO4VLO0V,#N/D
LVL0LO008,#N/D
900V49V4,#N/D
L9LOLZ0V0,DORNE-1
LZ9FA90FA4,IRONISLADS
800VLO4LO0,NULL
L8Z890FAL,STARKS
FA0FA9LO9LO0,#N/D
L9FAVLOV8FA,DORNE-1
FA0LFA8V4Z,#N/D
L4L0908Z,NULL
L08FA4044,DORNE-1
900L0FAVL,#N/D
ZVLO0ZL04,HOARE
L4V9FAFAZZ,DORNE-1
L9FA00VLOV,#N/D
FA0L0ZLLO8,#N/D
L98FA90L8,STORMLANDS-2
L4409884,#N/D
L90LOFALVV,HOARE
LFA9L84,#N/D
LVZLO0L9V,HOARE
LVLZZ4LO0,#N/D
V0ZLLZ,CROWNLANDS
9000L004,#N/D
LVFA84900,DORNE-3
ZVLOZLOL40,NULL
FA00L409V,STARKS
LL04L008,CROWNLANDS
L4LVLOLVLO,DORNE-1
L98LLO0FA9,#N/D
V04Z0ZZFA,STORMLANDS-2
900ZL080,#N/D
V809LO9Z,#N/D
LZ480ZZFA,RIVERLANDS-2
L0L0Z4V0,#N/D
FA044FALO89,#N/D
FA0VZ8VZM,#N/D
9ZZ98,DORNE-1
900409VLO,#N/D
L8L08ZLO8,DORNE-1
900FA80LL,#N/D
LFA44V48L,#N/D
L9V44L08,DORNE-3
LV90LZMZ,STORMLANDS-1
L9L44L90,RIVERLANDS-2
V0V98809,STORMLANDS-2
LO0LOL8LOVFA,AEGON
LFA4V4V,RIVERLANDS-2
L800VLOL0,IRONISLADS
L080VZ9L,#N/D
9LO80VZZ,#N/D
48V0LZM,IRONISLADS
L4FAZ40Z9,DORNE-1
900098FA,DORNE-1
LLO0LO000LO,#N/D
L4849L40,NORTH
Z044FAL98,DORNE-3
L90LO9048,DORNE-1
LZFALVL8LO,#N/D
LVZZ8Z,NORTH
L49049,DORNE-1
LLOLZ0LOZFA,DORNE-1
LVLO9VFA88,DORNE-3
ZZV0VVLO4,DORNE-1
LV988LO,DORNE-1
LZ0Z89LLO,HOARE
90Z8FA90,DORNE-1
L0094V0FA,#N/D
LFAV9Z4V4,NORTH
V0FA98FA49,#N/D
L8LLOV008,DORNE-3
LV40009Z,DORNE-1
Z004FAFALO0,DORNE-3
LO04LOLVVL,CROWNLANDS
L8FAFA0LLOFA,#N/D
L80FA4V40,#N/D
L4LOZ0Z8Z,STORMLANDS-1
LO0Z08LLL,#N/D
LLO908Z,#N/D
L04ZLVLOL,#N/D
L8040LO4L,REACH
LFAFALL009,DORNE-1
L09V0000,NORTH
L8LO4Z094,RIVERLANDS-2
V0VZLOL00,STORMLANDS-2
LZVZL48L,DORNE-1
LZML0V80,NORTH
L8VV9FAFAV,DORNE-3
L0LZZ44L,NORTH
L9LO0LO0LO8,#N/D
LLO09409LO,REACH
L98Z0L0LO,DORNE-3
LFA40LZ89,HOARE
ZZL909LO0,IRONISLADS
L98ZMZZ4,NULL
L90ZFA0,IRONISLADS
L8LOFAVLLO9,#N/D
LLOFAFALOV9L,STORMLANDS-2
8LO4LOFA44,IRONISLADS
8009FA9L4,STORMLANDS-1
LVV00VFA9,#N/D
9008LO98V,#N/D
9008LO0LOL,#N/D
L9FAZLO880,STORMLANDS-1
LVZMFAV90,IRONISLADS
LLZL08FA0,HOARE
FA0FA400LO0,#N/D
V0FAFALO90,HOARE
LOZ89V08,IRONISLADS
V0VVLO88Z,STORMLANDS-2
LV89VZ44,DORNE- 2
L8LO9FAV00,DORNE-3
Z04FA49VZ,DORNE-3
L8V0LFA0Z,NORTH
L8ZLZ88Z,NORTH
Z04080LV,DORNE-3
L8Z4FAV00,#N/D
L4ZFAVFAFA0,#N/D
LZZ8LOFALV,IRONISLADS
L98FA989LO,REACH
LFA94LOVLL,DORNE-1
L904V80L,#N/D
L9V4LO94L,CROWNLANDS
V88LO89Z,#N/D
L9LLZZML,CROWNLANDS
V00LO09LOFA,#N/D
ZZ040408,#N/D
L940FA0VL,#N/D
LV89ZZ4L,STORMLANDS-2
L8L8ZZ40,NULL
FA0449FALFA,#N/D
LVLFAL094,#N/D
V0890,STORMLANDS-2
LO0Z984V8,CROWNLANDS
FA009804Z,#N/D
LFA49VLO0L,RIVERLANDS-2
890FAZ08,IRONISLADS
L8ZV0LO08,#N/D
L40LOFA8,#N/D
V00FA980FA,RIVERLANDS-2
V0ZV8VZ,HOARE
LLV8ZVLOZ,STORMLANDS-1
LV0Z0ZV4,#N/D
LFALO44LOZ0,NORTH
L9LOVFAZZ4,DORNE-3
LZZ944FA0,#N/D
940LO09V,HOARE
LV9Z9FA84,#N/D
FA0LL9VLOL,#N/D
LLLFA9ZZZ,HOARE
9L4FAFALOV,IRONISLADS
V0080LOVFA,NULL
L9ZLFA0ZZ,#N/D
L0VLO0Z9LO,#N/D
9800ZFA0,#N/D
L9FAZ4FAV0,NULL
9ZM4LOZZ,DORNE-3
FA0V4FA408,#N/D
L09ZL80FA,HOARE
LLOV800FA8,#N/D
L0FA8900LO,HOARE
V04VLLO08,#N/D
LLOFA949LO9,DORNE-1
FA008988V,DORNE-3
FA00V9LL0,RIVERLANDS-1
LLO84LO0LZ,RIVERLANDS-2
LLOVLZ0Z8,IRONISLADS
LV8800ZLO,IRONISLADS
LFA0404ZFA,NORTH
L4FA009FA0,NORTH
L48V04V8,STARKS
L9LZ4VLLO,#N/D
L9ZZVZLO0,DORNE-1
L808LO0VFA,STARKS
L9VFAZ0ZV,HOARE
ZVLOVFA494,NORTH
L800FA0FA4,#N/D
LFAV8LOFA40,#N/D
L9FAFA0000,#N/D
L9Z8984LO,STORMLANDS-1
L0FAZ044V,#N/D
LLLO04ZLO8,#N/D
8FAZ8VLO9,IRONISLADS
LL48040V,DORNE-3
LLO400080,IRONISLADS
L0444ZM9,RIVERLANDS-2
L440Z8Z0,DORNE-3
L89LOFAL,HOARE
L4FALO4048,STORMLANDS-1
80LFA0V,#N/D
L40Z88L9,DORNE-3
9L9ZLO80,DORNE-1
FA0FAFAFA4,#N/D
LV484084,#N/D
L09Z4LLO9,CROWNLANDS
LFA084LFA0,RIVERLANDS-1
L8FA0LOL80,#N/D
8FA4LOFA9LO,#N/D
8008VLO8,IRONISLADS
L8Z0L4VZ,HOARE
L4ZLO4FAFAL,RIVERLANDS-1
L484ZMZL,RIVERLANDS-1
ZZZ040LOV,DORNE- 2
ZZV904ZFA,RIVERLANDS-2
L8ZLO40LOL,#N/D
L9Z00LFAZ,#N/D
LLL40908,CROWNLANDS
LFAV80ZFA8,#N/D
LZ44V9Z0,CROWNLANDS
LFAV4FAVFAL,#N/D
V0ZLO89LFA,HOARE
L4LVZVLOZ,DORNE-3
LZFA0ZVZZ,IRONISLADS
LZ00Z08LO,DORNE-1
LFALO88L8L,#N/D
LV0LOFA4FA0,#N/D
L0FA090VFA,#N/D
LZ9LZ98V,#N/D
LO0LO04Z8LO,CROWNLANDS
LL948L94,HOARE
L8Z9V9Z9,#N/D
L0ZL0LLLO,STORMLANDS-1
L4LO8FAV88,DORNE-3
L8ZVFALZLO,#N/D
LZ0FAVV40,#N/D
FA0Z0909LO,#N/D
LVV048LLO,NORTH
LV40040LO,#N/D
FA0ZLO9Z80,#N/D
L8FA0LO0VZ,#N/D
FA0400840,#N/D
L9ZVFA00L,#N/D
L9VLZ4LO9,RIVERLANDS-2
LVZ480FA4,#N/D
LFAZ8VZZM,#N/D
L840VZ00,STORMLANDS-2
LVVZ80Z9,#N/D
9009L4Z8,#N/D
FA0LOZ9840,#N/D
LO09FALOV00,CROWNLANDS
8004Z090,#N/D
LO0ZZ080FA,DORNE- 2
L0V04LO90,#N/D
L9FALLO94L,STORMLANDS-2
LZ0LOFAZFAV,#N/D
L90FAVL00,RIVERLANDS-2
LLO9FAVLO04,HOARE
FA04Z04VV,#N/D
LFA0LLOVLO4,#N/D
80FA0VVFA,#N/D
LLOZLZLO9V,#N/D
L4L4ZFAVL,STORMLANDS-2
ZZVLO0LO90,#N/D
80FA0FA08,#N/D
LZ0Z400FA,NORTH
L9LO0FA8V8,#N/D
V089LZ90,REACH
LV9VZ4FA9,REACH
ZZ00LO0FA4,NORTH
LL0FA04VV,STARKS
L800FAFA40,#N/D
LLOZZM8Z0,DORNE-3
LV8FALFA9V,IRONISLADS
L89009LOL,REACH
ZZLL00VZ,NULL
L4LO0ZZFAV,#N/D
90LFA9FALO0,#N/D
90L00ZMV,#N/D
LO008VZ04,CROWNLANDS
FA00FALOZ49,DORNE-1
80L0FA0LO4,NULL
800004V8,#N/D
L0L0L8VV,#N/D
L0Z40LO04,#N/D
LFALOV4ZLO4,#N/D
VLO090Z0,DORNE-1
LO0ZL8Z88,DORNE- 2
L8V80FA90,DORNE-1
LVLO0L094,#N/D
LO0LOFALO84Z,#N/D
L9VFAFA9V0,#N/D
ZZZ04L40,NORTH
L90L4FA0Z,#N/D
LVL4LLO9LO,#N/D
L9FAFA80LOFA,RIVERLANDS-1
L0V4Z0LZ,STORMLANDS-2
90FALOZ0V,IRONISLADS
L8FAL9Z40,#N/D
LZZ8LO00FA,DORNE-3
LLOV980ZFA,STORMLANDS-1
LLOZ40LO,HOARE
LFALO844V0,#N/D
L4VL9LFA4,NORTH
L4Z90LV8,#N/D
L8000V84,STORMLANDS-1
L090800LO,#N/D
FA00088Z4,DORNE-3
L9FALFA9FAZ,STORMLANDS-2
V0ZFA0LO84,REACH
90LLFAZ09,#N/D
LLZV0LO9V,RIVERLANDS-2
LVLOFA8V,NORTH
FA0ZL9ZVL,#N/D
L000LVLO0,RIVERLANDS-1
L8LOL4LZM,NORTH
V00ZLOFA,STORMLANDS-2
L904V4V4,RIVERLANDS-2
L0FAZ80LLO,#N/D
L4LOFA9VLLO,#N/D
L089VVL9,IRONISLADS
LLOL4VLL0,NULL
FA0VZ89ZLO,#N/D
L08FA9LO89,#N/D
L89VZ40L,RIVERLANDS-2
98L4VZLO,RIVERLANDS-2
ZZLO09LO44,RIVERLANDS-2
LFA009FAL8,NULL
L9Z89840,#N/D
LZ00LO4,#N/D
LFAZ90FAVLO,DORNE-1
LFALOL9FA40,DORNE-1
LV8ZVL40,DORNE-3
L9V90008,#N/D
L90FA4LO9FA,HOARE
LZFAV00FAFA,STORMLANDS-1
FA0FA000LFA,#N/D
LVFAVLOZ,CROWNLANDS
900ZLO0LO0,#N/D
L94000,IRONISLADS
LVLO004LL,#N/D
Z04048Z0,#N/D
L8L804VFA,REACH
LVFA04LOZ0,NORTH
LO0V400LZ,STARKS
LLOL4VLL0,NULL
L9FA8V8LO4,STARKS
FA04FAFA0V9,#N/D
LZ89V80LO,NULL
L890LO94LO,HOARE
L8V00LZV,HOARE
LFAZM90LFA,#N/D
ZZ49Z84LO,#N/D
LFAFA4L8L8,HOARE
L4L8009Z,#N/D
L9FA0VZZFA,DORNE-1
LLO080LO48,DORNE-3
L8Z0V440,#N/D
LO04Z80L4,CROWNLANDS
LVV9LOZZ0,DORNE-1
L9094V,#N/D
V89LO484,DORNE-1
LV9V894LO,DORNE-1
ZZ8L8LOFALO,RIVERLANDS-2
V000004Z,DORNE- 2
L9L0LO44L,DORNE-1
LO09LZV0V,#N/D
LZLVFAL00,#N/D
L90FA9LLO0,#N/D
FA090LO809,#N/D
ZZFAVV89LO,HOARE
V088LFAZ9,REACH
LLO9FAZ0Z0,STORMLANDS-1
L008VZ9FA,#N/D
ZZVFA9ZFA9,NULL
V044FA090,#N/D
LFALFA9098,HOARE
VVZZZVZ,#N/D
L8884ZL0,DORNE-1
L9V4LZLO0,STARKS
LZVZZLO,STORMLANDS-1
LFAFA90080,IRONISLADS
LVLOVFA088,#N/D
L94LOZFA90,DORNE- 2
900FA980FA,#N/D
L0408080,RIVERLANDS-2
V04LLOL8Z,STORMLANDS-2
V09V0VL9,STORMLANDS-2
L9ZZLV4L,#N/D
LLOZZ9844,#N/D
L48LLZZL,STORMLANDS-1
L9Z4FAZL9,DORNE-1
9000L498,#N/D
L90V0Z4L,RIVERLANDS-1
L49FA0LOVLO,STORMLANDS-2
ZZLOZFALOLFA,NORTH
FA0008Z04,STORMLANDS-2
9V4V4L8,RIVERLANDS-1
LVL4LO08LO,#N/D
LLO8908Z9,#N/D
L9VLOV948,RIVERLANDS-1
800FA09LOL,NULL
LL4LO4VFAL,STORMLANDS-1
L0LLV8FA0,RIVERLANDS-1
L4V0LLOVV,NULL
L980LO0FA0,STORMLANDS-1
LLO0LOZLLLO,DORNE-1
LLOFA808L4,STORMLANDS-2
V08LOL4ZV,REACH
V00LZLOZ8,CROWNLANDS
LVLOL0VZLO,AEGON
LLLO0ZFAL0,STORMLANDS-1
ZZL40VLOZ,NORTH
LOFAFALO94LO,IRONISLADS
V04FAFALO0LO,#N/D
L80VZVLO9,HOARE
L94LLO49L,NULL
L80VZVLO9,HOARE
90LL80ZM,#N/D
LFAVZZLL9,STORMLANDS-1
LZV090FA0,STORMLANDS-2
L908FAFAVV,STORMLANDS-1
LV0008LO8,DORNE-1
FA049L4VFA,#N/D
LVZZ09VFA,IRONISLADS
894FAL9V,IRONISLADS
Z00Z940Z,RIVERLANDS-1
LO0440FALOZ,#N/D
L9VZ8040,DORNE-3
L9LOZL4VL,RIVERLANDS-1
FA0LLL0V4,#N/D
LZ0LOFA9LL,#N/D
L9090VZLO,#N/D
LFAFA44ZFAL,#N/D
L9Z040VL,#N/D
L8LO00049,IRONISLADS
Z09449L0,RIVERLANDS-1
LFA9V8L8L,#N/D
L9FALO0FA,#N/D
LVFA9FA840,DORNE-3
LO0Z00L4L,AEGON
L0LZZ84Z,DORNE-3
L98LLOZL0,NULL
L94ZZ908,IRONISLADS
L0V00L40,#N/D
LO0Z849LOFA,DORNE- 2
L89L9ZM0,#N/D
L8Z4L000,RIVERLANDS-2
LO0LOVV00V,#N/D
V0LLOZLOFA4,RIVERLANDS-2
LLO9889LO4,STARKS
LO04FAFA4Z0,DORNE- 2
L8LV0VZZ,#N/D
L4FAFAV00V,#N/D
FA009Z98V,#N/D
LO0LO040ZFA,CROWNLANDS
LLO0Z448V,CROWNLANDS
L9LV0004,#N/D
L0LZ00FA0,#N/D
ZVLO0Z0LV,RIVERLANDS-2
FA000VLOV0,DORNE-3
L9LVVLO40,NORTH
LFALZFA8Z0,HOARE
LV8L0VFAZ,#N/D
LO0LOL9044,REACH
V008V00LO,#N/D
LLO9FAVL80,DORNE-1
LFAFAFA4900,#N/D
LZ0ZML00,IRONISLADS
LV9L90Z9,RIVERLANDS-2
LVLOLFAL0V,DORNE-1
L9ZMFAZ80,STORMLANDS-1
L8FAL9LO0L,#N/D
LVL88880,#N/D
V09L8LOFAL,REACH
LLO9L4Z9L,STORMLANDS-1
L9Z8000L,NULL
L80FA0V9LO,#N/D
LLO8900LV,#N/D
L84ZFA0,IRONISLADS
LLO904LO0L,#N/D
89089L8,IRONISLADS
L49V04L4,HOARE
LZZ40L9FA,#N/D
LL0Z808LO,#N/D
LLOLLLFAFA9,#N/D
L84L0FA8V,DORNE-1
L0Z8FAFA4Z,CROWNLANDS
L9044V0LO,REACH
LZVFA00ZLO,STARKS
L9FAZMZV9,NORTH
940FA0Z0,#N/D
Z000LOZL9,RIVERLANDS-1
LL0V4FA0Z,STORMLANDS-1
L9FA40LL4,#N/D
VVFA9Z08,#N/D
L4V8LO4VZ,IRONISLADS
LLO4LL90LO,RIVERLANDS-1
L4L80FALZ,HOARE
LFA9LO0L9Z,IRONISLADS
900FAFAFALOZ,#N/D
L4L4LFAL8,IRONISLADS
Z008FA908,#N/D
LZL90Z4Z,RIVERLANDS-1
ZVLO4LL9LO,#N/D
LV804Z90,#N/D
L9004V8V,#N/D
LV00Z80L,DORNE-1
800V8LFA8,NULL
L8L4000FA,DORNE-3
900000FA4,RIVERLANDS-1
LLO0VFAV08,#N/D
L0Z0ZFA48,#N/D
LV49FA0ZV,#N/D
L98L0FA49,NULL
L98LLZFALO,STORMLANDS-1
80L90040,NULL
LLOFA440Z0,#N/D
L9Z9Z0,#N/D
LVFA4ZVVV,#N/D
9008LO98V,#N/D
LZLZLO80LO,NORTH
L89Z809L,DORNE-1
L4ZLFALV9,HOARE
L09FA0VZ0,STORMLANDS-1
L80LFAFAZZ,STORMLANDS-1
LLO08ZLZ4,DORNE-1
LVZV0V0Z,DORNE-1
FA04ZLOL90,#N/D
L84LO09LO0,#N/D
L0LFAV4LOFA,RIVERLANDS-1
L8LOL4VVLO,#N/D
L8LFAFA0Z0,#N/D
LFALOV90,STORMLANDS-1
LVL9ZLFA8,NORTH
VV0LLO48,#N/D
Z0ZLL000,#N/D
LZ0Z98VZ,CROWNLANDS
L80LVFAFA4,NORTH
V00VFA8LFA,#N/D
FA0ZLOVFA08,#N/D
L8Z84LLO4,DORNE-1
LVZFAZ44L,#N/D
L0LO008,STARKS
V8Z08FA0,HOARE
FA0ZVZFALFA,#N/D
L49LLO4LL,#N/D
LZL0ZLLOFA,RIVERLANDS-2
L048V408,#N/D
LV4800ZM,REACH
L9FAL8LV9,STARKS
LZ0949V0,#N/D
FA0LOL049V,#N/D
V00LOLV8Z,#N/D
LZ04L08FA,#N/D
L9Z0V9FA4,#N/D
L9LO40LLV,DORNE-3
9008LL0FA,#N/D
L9Z8LO0LLO,DORNE- 2
L49V4LO44,RIVERLANDS-2
LV94LOL8LO,#N/D
LZ084ZFA4,DORNE-1
LZ040VVL,REACH
L94V0LO0FA,#N/D
LVVFA0LO89,DORNE-3
V0L0Z4L9,DORNE-1
8Z0L8FAZ,IRONISLADS
LFALO9FA8ZLO,DORNE-1
LFA009FAL8,NULL
L9FAZFAZZV,STORMLANDS-1
L8FA89FA4Z,RIVERLANDS-2
FA0LV9V,#N/D
L80LOZ0,IRONISLADS
L9LO0V909,NORTH
L4V88044,NORTH
LLVFA4LO84,DORNE-3
LZZVZL,RIVERLANDS-2
L048LOV0FA,#N/D
L9VFA0L0FA,REACH
FA00LO8LO00,CROWNLANDS
V080LO009,REACH
FA0LO080FA0,#N/D
FA0L0FA89Z,#N/D
L8LZM000,DORNE-1
L980VVL4,STORMLANDS-2
L90800Z8,CROWNLANDS
Z00FAV0L9,RIVERLANDS-1
L0ZLV8LO4,IRONISLADS
LZ80FAVLOL,STORMLANDS-1
VFA04400,HOARE
V00Z0908,RIVERLANDS-2
LVV94VLFA,REACH
9008Z8VFA,RIVERLANDS-1
ZZ004L9V,STORMLANDS-2
L0FALVLV4,DORNE-3
L8FALLOZ,RIVERLANDS-2
LO0ZLFA0Z0,AEGON
L8L0VL0LO,DORNE-1
9FAVFA000,DORNE-1
L90VFALVL,NULL
L88ZZVFA4,DORNE-1
L09FA0LOZFA,HOARE
80Z4LOV8,HOARE
LO0LO4LOL08,AEGON
LO0LVLLOZ9,NULL
LV9V8LO,HOARE
L084V9ZL,IRONISLADS
8004VZ4V,NULL
FA0FA8V04V,#N/D
L49VZ00FA,STORMLANDS-1
FA000989L,HOARE
L888LOVLLO,HOARE
L0080VZ8,RIVERLANDS-2
LVFA0FAFA0Z,DORNE-1
L8L40Z49,IRONISLADS
V0LO40Z4L,NORTH
L8LLOFALOZ0,RIVERLANDS-1
V048LO00Z,REACH
LZMLZLOL8,RIVERLANDS-2
LLV4LZZM,DORNE-1
L9FA40L89,STORMLANDS-2
FA0L08LLOZ,#N/D
LLO989V48,NULL
L9Z494FA9,DORNE-1
LL04V0LOZ,STARKS
L09L98LO8,DORNE-1
V000084V,RIVERLANDS-2
FA004ZV0V,#N/D
Z0FALOZLV0,RIVERLANDS-1
L400FALO4FA,DORNE-3
FA040ZLOZ,DORNE-1
LVL900LO8,DORNE-1
L9V84LLOZ,STORMLANDS-2
LFA44V04LO,#N/D
LLOFA0049FA,IRONISLADS
V0000FA4FA,CROWNLANDS
FA0ZFA80LOL,#N/D
L04040VV,IRONISLADS
LLOLZZ0FA8,STORMLANDS-1
LO0Z4LLO,DORNE-1
LV9LO0VZV,HOARE
LV0L4V00,REACH
9808FA8Z,DORNE-1
LL908FAZM,DORNE-3
L48LOLFA9L,IRONISLADS
FA00L40ZZ,#N/D
V0Z4L08FA,REACH
ZVLOFA0V0LO,RIVERLANDS-2
Z0FAZ9Z0FA,RIVERLANDS-2
