ID,ANTIG_UEDÄD,STATUS,MONTO,MEDIO_PAGO,PAQUETE,ID_OFERTA,MAPEO_PR,PROBABILIDAD
LLLOL4L,24 A 47,IMPAGO,159626.51,BITCOIN,SOIL,Y79G54,2,0.8126
L9LFA8V0LO,00 A 06,IMPAGO,181197.66,GOLD,SPURS,Y79G54,N,0.1532
LZ0VFAV0L,24 A 47,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.7691
L8LOZZM8L,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.8413
Z0LVZ4V8,60 Y MAS,IMPAGO,138486.783,0,SOIL,90LD2,2,0.5264
L888L4LZ,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.9916
ZZLOLFA009,60 Y MAS,BAJA,245911.11,BITCOIN,VIKING ARMOUR,Y79G54,4,0.6795
LV9LO9008,07 A 11,IMPAGO,273953.605,GOLD,VIKING ARMOUR,B92375,2,0.4833
L9408448,00 A 06,ACTIVO,323567.25,#N/D,VIKING ARMOUR,B92375,N,0.1204
FA00ZLO00FA,00 A 06,IMPAGO,129426.9,0,DRAGONS,JSF89A,N,0.3865
LV84LZMLO,07 A 11,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.9561
L8490840,07 A 11,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.3596
V08LOVL9FA,60 Y MAS,ACTIVO,207514.463,0,DRAGONS,90LD2,2,0.8504
LLO9ZV4,12 A 23,activo,196297.465,GOLD,SPURS,Y79G54,2,0.8693
L404FA89LO,24 A 47,BAJA,338667.055,0,VIKING ARMOUR,B92375,4,0.6701
L4V0LO9LO8,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.88
L0FA9ZL00,60 Y MAS,activo,235125.535,0,SPURS,Y79G54,3,0.6543
LV4000,12 A 23,ACTIVO,312781.675,0,VIKING ARMOUR,Y79G54,4,0.0583
LFALOLFAV90,24 A 47,BAJA,189826.12,BITCOIN,SPURS,Y79G54,4,0.9035
LO04FALLOL0,24 A 47,ACTIVO,308036.022,0,VIKING ARMOUR,90LD2,6,0.2691
ZVZMFAVL0,24 A 47,IMPAGO,267050.837,GOLD,VIKING ARMOUR,JSF89A,4,0.4763
LO0Z8LFA,24 A 47,ACTIVO,95344.483,0,DRAGONS,90LD2,2,0.3336
LLO0FA44VFA,24 A 47,ACTIVO,103541.52,GOLD,DRAGONS,B92375,2,0.3444
LV0Z000Z,12 A 23,IMPAGO,310624.56,USD,VIKING ARMOUR,Y79G54,4,0.1476
900VLO804,24 A 47,activo,212260.116,0,SPURS,90LD2,2,0.5183
LLO04FA9FALO,24 A 47,ACTIVO,583283.896,0,VIKING ARMOUR,Y79G54,4,0.9065
FA0FAFAL9Z9,00 A 06,activo,345138.4,0,SPURS,Y79G54,N,0.3498
L89LOFAZ09,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.3847
Z0L94L09,60 Y MAS,ACTIVO,396909.16,BITCOIN,VIKING ARMOUR,Y79G54,4,0.5253
L80L9LOV8,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.0448
LZ0V08FAZ,24 A 47,IMPAGO,450405.612,TYP2,VIKING ARMOUR,Y79G54,6,0.5269
V0L4LFAFALO,60 Y MAS,IMPAGO,129426.9,BITCOIN,DRAGONS,JSF89A,2,0.6019
LLOL0L4L8,24 A 47,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.1049
V0LO08FAFALO,60 Y MAS,BAJA,414166.08,ETHER,VIKING ARMOUR,Y79G54,4,0.5684
LV8VVFAFAZ,12 A 23,ACTIVO,,#N/D,DRAGONS,B92375,#N/D,0.0345
L9L4ZLO49,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.5472
V0LO440FA0,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.0171
L9LFAZ8LZ,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.6901
L949V488,00 A 06,IMPAGO,,#N/D,SOIL,JSF89A,#N/D,0.4206
Z0FALO0FA0V,60 Y MAS,ACTIVO,545750.095,TYP2,VIKING ARMOUR,Y79G54,6,0.3182
L90LOVL90,07 A 11,ACTIVO,237282.65,BITCOIN,VIKING ARMOUR,B92375,N,0.6669
LLOFALOFA8LV,12 A 23,ACTIVO,159626.51,0,SOIL,Y79G54,2,0.6177
LLZLLV49,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.3111
LLOV4VFA0LO,12 A 23,IMPAGO,196297.465,TYP2,SOIL,Y79G54,2,0.3211
V00LO080LO,12 A 23,BAJA,154018.011,0,SOIL,90LD2,2,0.4845
LVZV090LO,12 A 23,ACTIVO,224339.96,0,VIKING ARMOUR,JSF89A,2,0.8828
90084FA,48 A 60,activo,,#N/D,SOIL,Y79G54,#N/D,0.3517
LZ8Z4LFA4,24 A 47,IMPAGO,250225.34,TYP2,VIKING ARMOUR,B92375,2,0.453
LFA408LO9FA,24 A 47,IMPAGO,496999.296,ETHER,VIKING ARMOUR,Y79G54,4,0.5218
L90ZV90L,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.3269
V0Z0Z449,60 Y MAS,IMPAGO,351609.745,0,VIKING ARMOUR,Y79G54,6,0.6708
LO0ZFA888Z,24 A 47,ACTIVO,115189.941,0,DRAGONS,90LD2,2,0.5849
L08FA8L9Z,48 A 60,IMPAGO,497862.142,0,VIKING ARMOUR,Y79G54,6,0.787
L0LOV0LL9,48 A 60,ACTIVO,565164.13,0,VIKING ARMOUR,Y79G54,3,0.1534
L0L49000,48 A 60,IMPAGO,140212.475,BITCOIN,DRAGONS,B92375,2,0.6088
FAZ80,60 Y MAS,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.6233
Z0LOLLO0VLO,60 Y MAS,activo,292936.217,TYP2,DRAGONS,90LD2,4,0.8457
LO000L89LO,60 Y MAS,BAJA,140212.475,GOLD,DRAGONS,B92375,2,0.1169
LLO08LO8FAL,24 A 47,IMPAGO,323567.25,ETHER,VIKING ARMOUR,B92375,3,0.9787
FA00ZFA8ZFA,00 A 06,IMPAGO,310624.56,#N/D,VIKING ARMOUR,Y79G54,N,0.2271
LZ9L0L0FA,24 A 47,ACTIVO,358081.09,GOLD,VIKING ARMOUR,Y79G54,4,0.0962
L8L4L098,12 A 23,BAJA,172569.2,BITCOIN,SPURS,Y79G54,2,0.6948
LVFA8FALO00,12 A 23,BAJA,194140.35,0,DRAGONS,Y79G54,1,0.9969
ZZL04FALO9,60 Y MAS,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.2835
L9Z0900FA,00 A 06,IMPAGO,157469.395,#N/D,SPURS,Y79G54,N,0.4068
L49V0Z8FA,24 A 47,BAJA,314938.79,GOLD,VIKING ARMOUR,B92375,4,0.0697
LVZMV9Z0,12 A 23,IMPAGO,135898.245,0,DRAGONS,JSF89A,2,0.2349
L9LO4080FA,00 A 06,IMPAGO,325724.365,#N/D,VIKING ARMOUR,Y79G54,N,0.8185
L80LOVVZFA,07 A 11,IMPAGO,267050.837,0,VIKING ARMOUR,JSF89A,3,0.6712
L8LO9Z8LOZ,07 A 11,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.0505
FA009ZLOZZ,00 A 06,IMPAGO,,#N/D,SPURS,JSF89A,#N/D,0.8654
V00844L8,12 A 23,IMPAGO,232105.574,0,VIKING ARMOUR,90LD2,4,0.3662
LFAVVVVLZ,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.6881
FA04049FA0,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.0526
L8L0LLFA4,07 A 11,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.3963
L04ZZLOFALO,60 Y MAS,IMPAGO,310624.56,0,VIKING ARMOUR,B92375,3,0.8405
80090LO4LO,60 Y MAS,ACTIVO,135035.399,0,SOIL,90LD2,2,0.2571
Z0488ZL0,60 Y MAS,BAJA,364552.435,BITCOIN,VIKING ARMOUR,Y79G54,6,0.4669
LO0FA0LO89L,60 Y MAS,BAJA,189826.12,TYP2,DRAGONS,Y79G54,2,0.422
LFAL4ZLO,24 A 47,BAJA,286896.295,ETHER,VIKING ARMOUR,B92375,4,0.5405
L4ZV0LO48,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.4011
LZ08V0L0,24 A 47,BAJA,196297.465,0,SOIL,Y79G54,1,0.7636
ZVZ98Z49,48 A 60,activo,,#N/D,NAVAL,90LD2,#N/D,0.4505
L04FAV0FA4,48 A 60,ACTIVO,573792.59,TYP2,VIKING ARMOUR,Y79G54,6,0.4361
9L4LFA40,60 Y MAS,activo,323567.25,TYP2,VIKING ARMOUR,B92375,4,0.6176
80FA4ZZ0,60 Y MAS,ACTIVO,314938.79,BITCOIN,VIKING ARMOUR,Y79G54,4,0.0112
LO0094VFALO,60 Y MAS,BAJA,314938.79,BITCOIN,VIKING ARMOUR,Y79G54,4,0.331
LZ0LO8FALOFA,24 A 47,activo,103541.52,GOLD,DRAGONS,B92375,2,0.2892
LZZV8LOFA9,24 A 47,IMPAGO,286896.295,0,VIKING ARMOUR,B92375,3,0.7399
LZ4LO0LOV8,24 A 47,ACTIVO,258853.8,BITCOIN,VIKING ARMOUR,Y79G54,2,0.2805
90LLO0LOZ8,00 A 06,activo,,#N/D,SPURS,90LD2,#N/D,0.4002
LZMFA8L,12 A 23,activo,103541.52,0,DRAGONS,B92375,0,0.9762
LO0ZFA09LO8,24 A 47,IMPAGO,132015.438,0,DRAGONS,90LD2,2,0.1155
LZ8FA9ZLO0,24 A 47,BAJA,286896.295,0,VIKING ARMOUR,B92375,3,0.8043
L900ZFAL0,07 A 11,IMPAGO,273953.605,GOLD,VIKING ARMOUR,B92375,N,0.796
L00V4L9LO,60 Y MAS,IMPAGO,171706.354,0,SPURS,90LD2,3,0.4601
L00L4ZZZ,60 Y MAS,BAJA,424951.655,0,VIKING ARMOUR,Y79G54,0,0.3114
L88ZFA49L,07 A 11,IMPAGO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.1938
L940LZ8L,00 A 06,ACTIVO,273953.605,GOLD,VIKING ARMOUR,B92375,N,0.6192
LO0ZLLOVL4,60 Y MAS,activo,,#N/D,DRAGONS,90LD2,#N/D,0.5596
V0FA9040V,60 Y MAS,BAJA,202768.81,0,SOIL,Y79G54,2,0.6433
L08008VLO,60 Y MAS,IMPAGO,241596.88,0,SPURS,Y79G54,6,0.3424
LLFALLO00V,48 A 60,IMPAGO,159626.51,0,SOIL,Y79G54,0,0.0525
L0ZVFA84LO,48 A 60,BAJA,310624.56,0,VIKING ARMOUR,Y79G54,3,0.3189
L8L0LO08Z,12 A 23,BAJA,237282.65,BITCOIN,VIKING ARMOUR,B92375,1,0.8036
FA040980FA,00 A 06,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.6073
FA0VLV0LO0,00 A 06,IMPAGO,,#N/D,SPURS,JSF89A,#N/D,0.4606
LVLO40L0Z,12 A 23,BAJA,314938.79,ETHER,SPURS,Y79G54,4,0.8239
L0LOZ09Z4,48 A 60,IMPAGO,511667.678,BITCOIN,VIKING ARMOUR,Y79G54,6,0.3926
FA00LO8LO00,00 A 06,ACTIVO,176883.43,#N/D,VIKING ARMOUR,JSF89A,N,0.0909
8FA40FALFA,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.0378
L9VZ40VL,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.5632
8L00LO09,60 Y MAS,IMPAGO,203631.656,ETHER,DRAGONS,90LD2,2,0.8702
LFA9V0Z8FA,24 A 47,ACTIVO,310624.56,TYP2,VIKING ARMOUR,B92375,4,0.7335
LZV88FA89,24 A 47,IMPAGO,250225.34,GOLD,VIKING ARMOUR,B92375,4,0.1073
L484LOFA0Z,24 A 47,IMPAGO,241596.88,TYP2,VIKING ARMOUR,B92375,4,0.4581
L0L4ZM00,48 A 60,BAJA,267482.26,0,VIKING ARMOUR,B92375,3,0.945
Z0L9LOZLL,60 Y MAS,BAJA,276110.72,BITCOIN,VIKING ARMOUR,Y79G54,3,0.3706
V0LO090L0,60 Y MAS,BAJA,323567.25,USD,VIKING ARMOUR,B92375,4,0.3619
LZ48490LO,24 A 47,IMPAGO,243753.995,GOLD,SPURS,Y79G54,4,0.2264
LZ9009LOL,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.5494
LO04V80Z0,60 Y MAS,IMPAGO,360238.205,0,VIKING ARMOUR,B92375,3,0.2611
L9Z8Z00Z,00 A 06,IMPAGO,273953.605,GOLD,VIKING ARMOUR,B92375,N,0.5675
FA004LFA,00 A 06,IMPAGO,159626.51,GOLD,SOIL,Y79G54,N,0.4628
L4Z0LO040,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.4365
9FA0LVFALO,60 Y MAS,BAJA,250225.34,0,VIKING ARMOUR,B92375,2,0.9029
LVLO84L,12 A 23,IMPAGO,286896.295,0,VIKING ARMOUR,B92375,2,0.7504
LZMLOLL4LO,12 A 23,IMPAGO,159626.51,BITCOIN,SOIL,Y79G54,1,0.415
LVLOFAL0FAV,12 A 23,activo,,#N/D,SPURS,Y79G54,#N/D,0.5868
Z0Z0Z40V,60 Y MAS,IMPAGO,243753.995,GOLD,SPURS,Y79G54,4,0.8713
LLOZ00848,24 A 47,IMPAGO,189826.12,TYP2,SPURS,Y79G54,2,0.7384
Z0VZ4LFAL,60 Y MAS,IMPAGO,241596.88,GOLD,SPURS,Y79G54,6,0.9341
FA00V4989,00 A 06,activo,125112.67,#N/D,SPURS,Y79G54,N,0.2906
9V894FALO,60 Y MAS,activo,586303.857,GOLD,VIKING ARMOUR,Y79G54,4,0.5211
V0L004VV,24 A 47,IMPAGO,163509.317,0,DRAGONS,90LD2,2,0.7525
L94Z4VFALO,00 A 06,IMPAGO,317095.905,#N/D,VIKING ARMOUR,Y79G54,N,0.8648
ZZZ8LO84Z,60 Y MAS,activo,445228.536,BITCOIN,VIKING ARMOUR,Y79G54,4,0.8015
VL80448,60 Y MAS,BAJA,159626.51,BITCOIN,SOIL,Y79G54,2,0.4495
ZZFAZ9800,60 Y MAS,BAJA,181197.66,0,DRAGONS,90LD2,1,0.2128
LV9LOLL90,12 A 23,IMPAGO,353766.86,0,VIKING ARMOUR,Y79G54,3,0.9987
LLLZML04,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.4501
FA0Z98Z04,00 A 06,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.8927
L8880VLL,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.78
L4VZZ0,00 A 06,IMPAGO,125112.67,#N/D,SPURS,Y79G54,N,0.9237
LL8V0VLOV,24 A 47,activo,323567.25,0,SOIL,Y79G54,4,0.7911
LZ0ZFALO8L,24 A 47,activo,,#N/D,SPURS,Y79G54,#N/D,0.847
L9LOFAVFA9V,00 A 06,IMPAGO,237282.65,0,VIKING ARMOUR,B92375,N,0.0263
LLOVL98Z8,12 A 23,BAJA,250225.34,BITCOIN,VIKING ARMOUR,B92375,2,0.2457
LLO00FA9V4,24 A 47,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.27
LO0Z0L9LO8,60 Y MAS,IMPAGO,180334.814,0,NAVAL,90LD2,4,0.7208
90004Z8V,12 A 23,BAJA,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.5405
L4FALFAL04,24 A 47,BAJA,237282.65,BITCOIN,VIKING ARMOUR,B92375,2,0.4529
LLOZV9V8V,12 A 23,IMPAGO,487507.99,TYP2,VIKING ARMOUR,Y79G54,4,0.1542
L9FA4LO800,07 A 11,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.3413
ZZ0Z4V48,60 Y MAS,IMPAGO,302858.946,GOLD,VIKING ARMOUR,90LD2,4,0.4066
L88ZFA94Z,07 A 11,IMPAGO,157469.395,#N/D,SPURS,Y79G54,N,0.2983
8009Z040,60 Y MAS,IMPAGO,135035.399,0,SOIL,90LD2,2,0.8919
L4LO80V4Z,24 A 47,ACTIVO,258853.8,BITCOIN,VIKING ARMOUR,Y79G54,4,0.1895
LO0LVLLOZ9,60 Y MAS,ACTIVO,254539.57,ETHER,SPURS,Y79G54,4,0.3388
LFA9L8LOFA4,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1243
LLVLOZVFAFA,48 A 60,IMPAGO,189826.12,0,SPURS,Y79G54,3,0.1227
LLO8VL0LOV,12 A 23,activo,286896.295,0,VIKING ARMOUR,B92375,1,0.5666
L8040444,12 A 23,IMPAGO,211397.27,GOLD,SPURS,Y79G54,2,0.9272
LZL0V449,24 A 47,BAJA,103541.52,GOLD,DRAGONS,B92375,2,0.1777
LV4V088V,12 A 23,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.4792
LV0LZ08L,12 A 23,IMPAGO,243753.995,0,SPURS,Y79G54,4,0.0238
LV00VL0V,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.3932
L9ZLO040L,00 A 06,activo,157469.395,TYP2,SPURS,Y79G54,N,0.8839
FA0400980,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.7104
VLOLZ0FALO,60 Y MAS,ACTIVO,563438.438,0,VIKING ARMOUR,Y79G54,6,0.4322
LVZ0894L,12 A 23,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.9135
ZVLOZLOZ90,24 A 47,IMPAGO,128995.477,GOLD,DRAGONS,90LD2,2,0.8443
L8ZM8LL0,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.4442
V0L9VVZ,60 Y MAS,IMPAGO,399929.121,TYP2,VIKING ARMOUR,Y79G54,4,0.6333
L40ZZZ0Z,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.057
L0Z8FALO00,48 A 60,IMPAGO,140212.475,GOLD,DRAGONS,B92375,2,0.4316
LFA4LO8LOVL,24 A 47,IMPAGO,377495.125,0,NAVAL,B92375,4,0.7481
FA0ZLL90FA,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.6264
L0000LO04,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.0188
L90400LOFA,07 A 11,activo,280424.95,#N/D,VIKING ARMOUR,Y79G54,N,0.5528
LVFA408,12 A 23,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.5649
L90VZL09,00 A 06,IMPAGO,224339.96,0,VIKING ARMOUR,JSF89A,N,0.5626
L880FA089,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1108
L094LOVLFA,48 A 60,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.288
Z0FAFA8LO9V,60 Y MAS,IMPAGO,347295.515,GOLD,VIKING ARMOUR,B92375,4,0.2593
L484LZ8V,24 A 47,activo,278267.835,0,VIKING ARMOUR,B92375,4,0.0544
FA0L88LO,00 A 06,IMPAGO,223477.114,0,VIKING ARMOUR,JSF89A,N,0.5354
LLLOZ44Z0,24 A 47,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.2137
L88Z4ZZLO,07 A 11,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.5594
L880L0FA0,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1004
900LZM4,60 Y MAS,BAJA,246773.956,GOLD,VIKING ARMOUR,90LD2,4,0.1576
L8ZM49V9,07 A 11,IMPAGO,209240.155,0,SPURS,JSF89A,N,0.4098
LVV4LO9LLO,12 A 23,IMPAGO,390437.815,0,VIKING ARMOUR,Y79G54,4,0.0219
LZ9L9800,24 A 47,BAJA,250225.34,GOLD,VIKING ARMOUR,B92375,2,0.6658
FA0L0FA89Z,00 A 06,IMPAGO,159626.51,0,SOIL,Y79G54,N,0.6413
LLO4ZZV04,12 A 23,IMPAGO,189826.12,0,SPURS,Y79G54,1,0.386
8000FAV00,60 Y MAS,ACTIVO,494410.758,0,DRAGONS,90LD2,4,0.659
L8LVZFAL8,07 A 11,IMPAGO,366709.55,#N/D,SPURS,Y79G54,4,0.2433
LLOV8LOLFAL,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.5454
L9V4FAFA0L,00 A 06,activo,189826.12,GOLD,SPURS,Y79G54,N,0.2312
L90ZFA0LOZ,07 A 11,IMPAGO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.9226
LZML0Z80,12 A 23,ACTIVO,189826.12,0,SPURS,Y79G54,0,0.8667
L09LO4004,48 A 60,BAJA,368003.819,0,VIKING ARMOUR,Y79G54,4,0.8135
LFA88809Z,24 A 47,BAJA,196297.465,USD,SOIL,Y79G54,2,0.3324
LLO90FALOL9,12 A 23,IMPAGO,243753.995,BITCOIN,SPURS,Y79G54,3,0.4933
LO0ZLOFA4ZZ,24 A 47,activo,,#N/D,DRAGONS,90LD2,#N/D,0.3845
L04L40ZM,48 A 60,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.2844
L90LOLLO,00 A 06,activo,217868.615,GOLD,VIKING ARMOUR,B92375,N,0.6595
VLLOLFA0LO,60 Y MAS,BAJA,289053.41,BITCOIN,VIKING ARMOUR,Y79G54,4,0.2111
L9L0FALV0,07 A 11,IMPAGO,168254.97,GOLD,VIKING ARMOUR,JSF89A,N,0.9864
L0840ZZV,48 A 60,BAJA,267482.26,BITCOIN,NAVAL,B92375,4,0.2964
L9VFA000V,00 A 06,activo,224339.96,#N/D,SPURS,Y79G54,N,0.2709
L80V40ZLO,07 A 11,ACTIVO,235125.535,#N/D,SPURS,Y79G54,2,0.4387
V00900FAV,12 A 23,BAJA,286896.295,0,VIKING ARMOUR,B92375,2,0.3486
ZZ4809ZL,60 Y MAS,IMPAGO,226497.075,0,SPURS,Y79G54,4,0.7586
L0FAFA09FA0,48 A 60,BAJA,295524.755,BITCOIN,NAVAL,B92375,4,0.8455
L8V400V0,07 A 11,IMPAGO,217868.615,#N/D,SPURS,Y79G54,N,0.2726
L8FAZZ9LOFA,07 A 11,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.346
LFAZZZ94L,24 A 47,BAJA,189826.12,BITCOIN,SPURS,Y79G54,4,0.1017
L94800V8,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.637
LLL4Z904,48 A 60,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.3401
LV9ZLO04LO,07 A 11,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.4397
80094Z4Z,60 Y MAS,ACTIVO,189826.12,0,SPURS,Y79G54,3,0.8596
LVVLOZFA0LO,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.3043
L98VLO90V,00 A 06,IMPAGO,189826.12,#N/D,SPURS,Y79G54,N,0.6834
L4VVVZFA4,24 A 47,IMPAGO,230811.305,GOLD,SOIL,Y79G54,4,0.4403
FA0LOFA9008,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.0466
L9004LV0,07 A 11,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.0001
LZ8Z880FA,24 A 47,IMPAGO,286896.295,TYP2,VIKING ARMOUR,B92375,2,0.135
L8FAFAFA084,07 A 11,activo,,#N/D,SPURS,Y79G54,#N/D,0.1711
LV0V44V9,12 A 23,BAJA,353766.86,GOLD,VIKING ARMOUR,Y79G54,4,0.5811
L9V00V,00 A 06,IMPAGO,237282.65,GOLD,VIKING ARMOUR,B92375,N,0.8747
V0FA9LLO4L,60 Y MAS,BAJA,286896.295,0,VIKING ARMOUR,B92375,4,0.8347
L4Z0FALO0V,24 A 47,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.0903
L88Z0LFAL,07 A 11,IMPAGO,334352.825,GOLD,VIKING ARMOUR,Y79G54,N,0.0096
FA0ZZL9LL,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.6904
LZ0008L0,24 A 47,IMPAGO,155312.28,ETHER,DRAGONS,Y79G54,2,0.9851
L90ZLO40Z,07 A 11,ACTIVO,187669.005,#N/D,SOIL,Y79G54,N,0.7805
LLO00LV9L,12 A 23,ACTIVO,181197.66,0,DRAGONS,Y79G54,2,0.6086
LO0LLFAFA88,60 Y MAS,ACTIVO,232968.42,GOLD,DRAGONS,Y79G54,2,0.0676
LZLO8VLO,24 A 47,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.0757
L08894LZ,48 A 60,activo,556535.67,0,VIKING ARMOUR,B92375,3,0.4849
LVL0LO89LO,12 A 23,IMPAGO,347295.515,TYP2,VIKING ARMOUR,Y79G54,4,0.1309
LL0FALVV4,48 A 60,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.1826
L9FAVFA4LO8,00 A 06,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.8662
LLOFA80048,12 A 23,ACTIVO,286896.295,0,VIKING ARMOUR,B92375,4,0.1867
L9V8ZVFAFA,00 A 06,ACTIVO,159626.51,BITCOIN,SPURS,Y79G54,N,0.8642
800FA4ZMLO,60 Y MAS,IMPAGO,319253.02,0,SPURS,Y79G54,4,0.8874
LVVFAZ4VV,12 A 23,BAJA,,#N/D,#N/D,#N/D,#N/D,0.9079
FA04008L8,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.2248
LVLOV9LO9V,12 A 23,IMPAGO,310624.56,BITCOIN,VIKING ARMOUR,Y79G54,2,0.7085
LZLOZ448FA,24 A 47,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.7045
LVZZLO40Z,12 A 23,IMPAGO,226497.075,0,SPURS,Y79G54,1,0.5132
L8090094,07 A 11,IMPAGO,150998.05,GOLD,SOIL,Y79G54,1,0.0756
LFALOZLOFAL4,24 A 47,activo,,#N/D,NAVAL,B92375,#N/D,0.9
L8LO4040LO,07 A 11,ACTIVO,207083.04,#N/D,VIKING ARMOUR,B92375,1,0.8052
V00FAVL44,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.4604
L80VV048,12 A 23,IMPAGO,380515.086,#N/D,VIKING ARMOUR,Y79G54,4,0.0153
ZZVVLLFAZ,60 Y MAS,BAJA,351609.745,BITCOIN,VIKING ARMOUR,JSF89A,4,0.8897
LV9ZMFA98,12 A 23,IMPAGO,273953.605,BITCOIN,VIKING ARMOUR,B92375,2,0.2594
L9L40FA8V,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.7992
LZMZM89LO,12 A 23,BAJA,232968.42,BITCOIN,SPURS,Y79G54,2,0.991
L0VZVZV8,48 A 60,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.4134
L90FA0ZM9,07 A 11,IMPAGO,181197.66,#N/D,SPURS,Y79G54,N,0.2211
ZVLOFALVFA9,24 A 47,activo,323135.827,GOLD,VIKING ARMOUR,JSF89A,4,0.5497
L9LO8VZ00,00 A 06,IMPAGO,237282.65,0,VIKING ARMOUR,B92375,N,0.4207
L9FA8V0L0,00 A 06,IMPAGO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.7641
LZ44Z0,00 A 06,IMPAGO,125112.67,#N/D,SPURS,Y79G54,N,0.8194
LLO09L04Z,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.5847
V0004880,24 A 47,IMPAGO,158763.664,0,SOIL,90LD2,2,0.5488
LLOVL98Z8,12 A 23,ACTIVO,250225.34,BITCOIN,VIKING ARMOUR,B92375,2,0.9457
89Z0VVL,60 Y MAS,ACTIVO,673019.88,GOLD,SPURS,Y79G54,6,0.5132
